dataset,image_number,image_name,bndbox,labels,img_shape
Porosity,1483,h222-2.jpg,"[[1420, 127, 1501, 145], [1551, 134, 1653, 155], [1711, 140, 1837, 163]]","[2, 2, 2]","['1991', '399']"
Porosity,861,6054-007639-A1R1-1.jpg,"[[48, 332, 65, 354], [1863, 190, 2007, 209], [377, 234, 1046, 276]]","[1, 2, 2]","['2480', '798']"
Porosity,1908,s15-1.jpg,"[[2015, 246, 2044, 285]]",[1],"['2943', '457']"
Porosity,830,6054-006071-1.jpg,"[[1102, 259, 1128, 290], [1198, 227, 1229, 256], [288, 259, 929, 289]]","[1, 1, 2]","['3031', '816']"
Porosity,1119,h111-1.jpg,"[[1823, 180, 2271, 223]]",[2],"['2315', '463']"
Porosity,776,6054-003044-1.jpg,"[[2684, 279, 2711, 306], [2294, 310, 2320, 336]]","[1, 1]","['3003', '821']"
Porosity,1619,h44-3.jpg,"[[460, 186, 484, 215]]",[1],"['2348', '426']"
Others,592,j69-3.jpg,"[[702, 120, 939, 190], [1698, 115, 2078, 190]]","[0, 0]","['2948', '445']"
Porosity,760,6054-002863-1.jpg,"[[692, 307, 762, 336]]",[0],"['1459', '805']"
Others,326,j151-3.jpg,"[[331, 69, 471, 107], [703, 71, 789, 89]]","[0, 2]","['1485', '457']"
Porosity,1937,s26-3.jpg,"[[1187, 132, 1228, 165]]",[1],"['2921', '383']"
Slag,2143,6054-002455-2.jpg,"[[896, 274, 978, 314], [1276, 255, 1394, 308], [1651, 251, 1722, 304]]","[2, 2, 2]","['3036', '837']"
Others,397,j17-3.jpg,"[[4314, 414, 4364, 433], [4350, 354, 4368, 370], [2836, 90, 2961, 172], [2066, 110, 2215, 149], [2294, 132, 2414, 146], [950, 107, 1502, 135]]","[2, 1, 0, 2, 2, 2]","['4818', '597']"
Porosity,1165,h124-3.jpg,"[[1095, 197, 1121, 224]]",[1],"['2760', '427']"
Porosity,1979,s44-1.jpg,"[[2078, 273, 2138, 317]]",[1],"['2562', '484']"
Porosity,1848,s118-1.jpg,"[[562, 304, 580, 322]]",[1],"['1831', '421']"
Others,462,j27-2.jpg,"[[781, 154, 874, 176]]",[2],"['2959', '363']"
Slag,2220,s23-2.jpg,"[[530, 146, 620, 182]]",[2],"['1298', '417']"
Others,348,j158-2.jpg,"[[877, 158, 998, 189]]",[2],"['2551', '421']"
Porosity,1696,h69-3.jpg,"[[1465, 102, 1498, 122]]",[1],"['2581', '455']"
Others,408,j176-2.jpg,"[[1121, 93, 1371, 132]]",[0],"['1662', '363']"
Porosity,1737,h-8-2.jpg,"[[607, 155, 752, 179], [1635, 155, 1653, 173], [2095, 175, 2110, 194], [1947, 187, 1962, 203]]","[2, 1, 1, 1]","['2779', '378']"
Porosity,1809,s106-1.jpg,"[[667, 255, 684, 273], [451, 249, 478, 273], [490, 257, 521, 284]]","[1, 1, 1]","['2590', '478']"
Porosity,1255,h152-2.jpg,"[[2111, 251, 2139, 280]]",[1],"['2932', '505']"
Porosity,1525,h236-3.jpg,"[[479, 76, 525, 109]]",[1],"['1373', '379']"
Porosity,846,6054-007233-1.jpg,"[[1194, 253, 1216, 275]]",[1],"['3006', '794']"
Others,337,j154-3.jpg,"[[825, 146, 983, 184], [1516, 145, 2216, 198], [645, 173, 753, 203]]","[2, 2, 2]","['2454', '428']"
Porosity,1074,6054-045091-1.jpg,"[[587, 157, 609, 180]]",[1],"['1450', '793']"
Porosity,1946,s32-1.jpg,"[[1015, 155, 1039, 187]]",[1],"['2330', '365']"
Porosity,1629,h48-2.jpg,"[[1911, 171, 1945, 200]]",[1],"['2551', '512']"
Porosity,1929,s24-1.jpg,"[[538, 207, 570, 232]]",[1],"['1993', '499']"
Others,552,j57-2.jpg,"[[67, 291, 376, 319], [501, 270, 786, 297], [847, 261, 933, 286], [1117, 252, 1176, 283], [1216, 249, 1483, 274], [1563, 242, 1696, 264], [1780, 243, 2095, 278], [2165, 257, 2211, 277], [2281, 258, 2324, 281], [2415, 270, 2569, 298], [2601, 270, 2643, 294]]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","['2943', '489']"
Porosity,1693,h68-3.jpg,"[[1066, 191, 1096, 222]]",[1],"['2239', '400']"
Others,78,6054-006186-1.jpg,"[[336, 298, 497, 358], [1471, 306, 1576, 328], [1126, 346, 1366, 383]]","[2, 2, 2]","['3010', '808']"
Porosity,1928,s23-3.jpg,"[[1114, 188, 1146, 213]]",[1],"['3002', '439']"
Others,239,j12-1.jpg,"[[1085, 154, 1499, 186], [1902, 186, 2268, 214]]","[2, 2]","['3002', '451']"
Porosity,1358,h183-3.jpg,"[[536, 327, 569, 355]]",[1],"['2261', '726']"
Porosity,1920,s20-2.jpg,"[[736, 194, 766, 221]]",[1],"['2135', '487']"
Others,400,j173-3.jpg,"[[1200, 317, 1238, 360], [1481, 283, 1526, 330], [1263, 313, 1451, 345]]","[1, 1, 2]","['3692', '737']"
Porosity,717,6054-001906-2.jpg,"[[1896, 287, 2033, 320]]",[0],"['3035', '808']"
Others,46,6054-002848-1.jpg,"[[1774, 208, 1870, 234], [2044, 249, 2063, 267]]","[2, 1]","['2999', '845']"
Others,539,j53-1.jpg,"[[1749, 275, 2263, 312], [2320, 280, 2394, 306], [2428, 271, 2796, 330], [2865, 267, 2972, 287]]","[2, 2, 0, 0]","['2993', '429']"
Slag,2177,6054-041909-2.jpg,"[[1480, 251, 1544, 274], [1659, 249, 1722, 272], [1123, 243, 1210, 274], [818, 300, 2081, 362]]","[2, 2, 2, 2]","['2790', '795']"
Others,558,j59-2.jpg,"[[1906, 171, 1968, 208], [2706, 305, 2864, 339]]","[0, 2]","['2989', '519']"
Others,504,j42-2.jpg,"[[2870, 257, 2932, 280], [2797, 248, 2852, 266], [2549, 236, 2658, 258], [2455, 235, 2523, 248], [2202, 214, 2381, 244], [1306, 160, 1422, 187], [1476, 162, 1557, 183], [1574, 166, 1657, 191], [109, 150, 226, 173], [743, 139, 814, 168], [1986, 189, 2074, 216]]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","['2939', '456']"
Porosity,1117,h110-3.jpg,"[[2317, 194, 2349, 219], [349, 225, 1008, 260]]","[1, 2]","['2903', '485']"
Porosity,1040,6054-037655-1.jpg,"[[1909, 256, 1924, 271], [2085, 256, 2100, 269], [2110, 251, 2126, 269], [1151, 240, 1170, 259], [1252, 332, 1267, 348]]","[1, 1, 1, 1, 1]","['2590', '802']"
Porosity,1267,h156-1.jpg,"[[1519, 173, 1629, 197]]",[2],"['2532', '373']"
Others,90,6054-008548-1.jpg,"[[1450, 227, 1530, 262]]",[2],"['3020', '798']"
Slag,2265,s6-3.jpg,"[[1965, 213, 2173, 246], [1549, 194, 1662, 232], [1083, 204, 1337, 247], [752, 214, 870, 255], [185, 215, 275, 248], [416, 219, 507, 259], [556, 221, 621, 254]]","[2, 2, 2, 2, 2, 2, 2]","['3055', '517']"
Others,584,j67-1.jpg,"[[787, 178, 921, 211], [1335, 167, 1924, 221]]","[2, 2]","['2920', '381']"
Others,324,j151-1.jpg,"[[993, 388, 1236, 416], [346, 347, 461, 382], [698, 358, 784, 380]]","[0, 0, 2]","['1485', '458']"
Porosity,1009,6054-030582-1.jpg,"[[931, 209, 953, 226], [819, 248, 836, 263], [829, 265, 844, 280]]","[1, 1, 1]","['1640', '787']"
Others,93,6054-010610-1.jpg,"[[1275, 232, 1394, 258], [1575, 227, 2055, 262]]","[2, 2]","['3031', '857']"
Porosity,1120,h111-2.jpg,"[[3, 235, 456, 288]]",[2],"['2315', '463']"
Others,299,j140-1.jpg,"[[1530, 319, 1618, 338], [906, 271, 1481, 311]]","[2, 2]","['2910', '539']"
Others,480,j34-2.jpg,"[[431, 162, 545, 196], [1325, 204, 1981, 254]]","[2, 2]","['2983', '555']"
Porosity,952,6054-019058-1-1.jpg,"[[1754, 300, 1784, 325], [2244, 316, 2450, 335], [1026, 292, 1210, 315]]","[1, 2, 2]","['3003', '827']"
Porosity,1082,h100-2.jpg,"[[2251, 162, 2269, 182], [2453, 170, 2477, 195], [2634, 190, 2660, 215]]","[1, 1, 1]","['2903', '461']"
Others,550,j56-3.jpg,"[[18, 250, 166, 280], [174, 243, 278, 264], [354, 210, 622, 257], [822, 183, 980, 212], [1000, 179, 1061, 214], [1272, 153, 1337, 193], [1128, 167, 1209, 205], [1477, 131, 1550, 163], [1632, 118, 1802, 149], [1860, 117, 1960, 138], [2024, 121, 2109, 140], [2153, 114, 2261, 150], [2328, 119, 2405, 142], [2462, 109, 2605, 132], [2657, 100, 2719, 134], [2765, 109, 2850, 132]]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","['2925', '419']"
Porosity,1212,h139-1.jpg,"[[996, 230, 1088, 263]]",[2],"['2189', '496']"
Porosity,1850,s118-3.jpg,"[[563, 97, 583, 116]]",[1],"['1831', '420']"
Others,593,j70-1.jpg,"[[1101, 215, 1339, 242], [1595, 240, 1739, 276], [504, 203, 1060, 240]]","[2, 2, 2]","['2945', '422']"
Porosity,1351,h181-3.jpg,"[[1412, 265, 1455, 311]]",[1],"['2044', '721']"
Porosity,979,6054-023453-1.jpg,"[[350, 218, 375, 237]]",[1],"['1562', '806']"
Others,670,j97-2.jpg,"[[1784, 161, 1875, 222]]",[2],"['2328', '727']"
Porosity,847,6054-007241-1.jpg,"[[2217, 346, 2238, 364]]",[1],"['3021', '791']"
Others,390,j171-1.jpg,"[[170, 204, 399, 266], [630, 265, 1214, 334], [2556, 183, 2689, 221]]","[2, 2, 0]","['2883', '491']"
Others,128,6054-022575-2.jpg,"[[1609, 176, 1932, 217], [854, 177, 1176, 213]]","[2, 2]","['2999', '802']"
Porosity,1356,h183-1.jpg,"[[543, 380, 576, 407]]",[1],"['2312', '739']"
Others,439,j185-3.jpg,"[[732, 193, 788, 221], [919, 192, 1002, 222]]","[2, 2]","['1562', '434']"
Porosity,1594,h37-2.jpg,[],[],"['2646', '519']"
Porosity,2093,s85-1.jpg,"[[981, 376, 1016, 406]]",[1],"['1478', '522']"
Others,118,6054-018880-2.jpg,"[[512, 261, 586, 280], [244, 246, 494, 269]]","[2, 2]","['1460', '807']"
Porosity,985,6054-023644-1.jpg,"[[1035, 228, 1054, 245]]",[1],"['1690', '824']"
Others,36,6054-002836-1.jpg,"[[255, 288, 421, 334], [545, 303, 685, 340], [1146, 311, 1227, 346], [1532, 308, 1715, 344], [1731, 307, 1888, 339], [2340, 282, 2419, 316], [2907, 251, 2960, 287]]","[2, 2, 2, 2, 2, 2, 2]","['3062', '858']"
Porosity,1872,s130-3.jpg,"[[525, 203, 558, 229]]",[1],"['1435', '489']"
Slag,2154,6054-002848-A1-2.jpg,"[[1374, 269, 1729, 303], [1763, 261, 1941, 289], [2019, 245, 2188, 280], [109, 240, 790, 304], [811, 260, 1290, 309]]","[2, 2, 2, 2, 2]","['2239', '834']"
Porosity,2111,s9-1.jpg,"[[402, 376, 432, 409], [1443, 320, 1471, 343], [105, 371, 125, 390]]","[1, 1, 1]","['2793', '727']"
Porosity,1103,h106-2.jpg,"[[1435, 240, 1459, 263]]",[1],"['2210', '481']"
Porosity,1420,h20-3.jpg,"[[201, 259, 215, 271], [164, 265, 183, 280], [119, 275, 143, 292]]","[1, 1, 1]","['2747', '412']"
Others,639,j87-2.jpg,"[[1679, 226, 1938, 264], [1172, 223, 1314, 265], [95, 206, 162, 255]]","[2, 2, 2]","['2909', '530']"
Slag,2215,s2-2.jpg,"[[2120, 211, 2209, 253]]",[2],"['3052', '502']"
Porosity,903,6054-011357-1.jpg,"[[1159, 209, 1189, 237], [2075, 191, 2491, 223]]","[1, 2]","['3041', '827']"
Porosity,926,6054-016623-1.jpg,"[[1511, 233, 1582, 250], [1429, 234, 1483, 253], [1609, 235, 1879, 257], [2053, 243, 2115, 259], [2011, 240, 2039, 260]]","[2, 2, 2, 2, 2]","['2636', '810']"
Others,353,j160-1.jpg,"[[1858, 218, 2023, 256]]",[2],"['2437', '510']"
Porosity,1463,h216-3.jpg,"[[330, 186, 354, 204]]",[1],"['1350', '369']"
Porosity,1901,s139-2.jpg,"[[1013, 136, 1036, 162]]",[1],"['1973', '306']"
Porosity,693,6054-000415-1.jpg,"[[1153, 315, 1189, 340]]",[1],"['3046', '877']"
Slag,2198,s16-1.jpg,"[[675, 313, 739, 333], [786, 309, 850, 329], [507, 307, 591, 328], [381, 312, 405, 346], [429, 312, 483, 335]]","[2, 2, 2, 2, 2]","['888', '566']"
Others,34,6054-002824-2.jpg,"[[2716, 258, 2833, 286], [1964, 288, 2157, 333], [1527, 305, 1656, 342], [1066, 288, 1329, 341], [731, 283, 846, 329], [98, 277, 163, 320], [176, 287, 243, 316], [396, 275, 508, 307], [531, 275, 579, 322]]","[2, 2, 2, 2, 2, 2, 2, 2, 2]","['3048', '834']"
Porosity,1238,h147-1.jpg,"[[604, 154, 625, 171]]",[1],"['1327', '381']"
Porosity,994,6054-025569-2.jpg,"[[1331, 392, 1352, 409]]",[1],"['1599', '818']"
Porosity,1251,h151-2.jpg,[],[],"['2299', '443']"
Porosity,1703,h71-3.jpg,"[[789, 225, 828, 260]]",[1],"['2455', '501']"
Porosity,1572,h30-3.jpg,"[[2313, 245, 2347, 272]]",[1],"['4131', '626']"
Porosity,870,6054-008320-1.jpg,"[[1108, 268, 1129, 291]]",[1],"['3004', '798']"
Others,303,j141-1.jpg,"[[656, 295, 1016, 351]]",[0],"['2898', '524']"
Porosity,1932,s25-1.jpg,"[[2038, 220, 2072, 250]]",[1],"['3005', '432']"
Others,407,j176-1.jpg,"[[247, 230, 505, 262]]",[0],"['1662', '363']"
Porosity,1925,s22-3.jpg,"[[1265, 192, 1297, 221]]",[1],"['3034', '402']"
Others,287,j136-1.jpg,"[[279, 191, 417, 221], [1118, 228, 1142, 249]]","[2, 1]","['1419', '304']"
Porosity,1824,s110-3.jpg,"[[2460, 192, 2487, 218]]",[1],"['2740', '528']"
Porosity,1300,h166-1.jpg,"[[1866, 159, 1896, 186]]",[1],"['2269', '573']"
Others,261,j127-3.jpg,"[[958, 235, 1174, 291]]",[2],"['2959', '520']"
Porosity,876,6054-008757-A1R1-2.jpg,"[[1337, 224, 1394, 247]]",[2],"['2989', '813']"
Others,309,j146-2.jpg,"[[1437, 123, 1567, 153]]",[2],"['2804', '621']"
Others,226,j117-1.jpg,"[[2121, 287, 2206, 324]]",[2],"['2942', '559']"
Porosity,1208,h137-3.jpg,"[[833, 300, 874, 340], [2338, 171, 2363, 192]]","[1, 1]","['2917', '537']"
Porosity,1764,h91-1.jpg,"[[38, 50, 51, 64]]",[1],"['2321', '314']"
Porosity,871,6054-008514-1.jpg,"[[1583, 302, 1628, 338]]",[1],"['3010', '810']"
Porosity,1185,h-13-1.jpg,"[[2686, 705, 2718, 725]]",[1],"['4620', '788']"
Slag,2243,s31-1.jpg,"[[244, 216, 400, 255], [148, 274, 569, 330], [405, 227, 426, 252]]","[2, 2, 1]","['1887', '526']"
Porosity,1641,h-5-2.jpg,"[[1492, 347, 1539, 390]]",[1],"['4638', '755']"
Porosity,836,6054-006170-1.jpg,"[[963, 202, 1000, 235]]",[1],"['3025', '826']"
Porosity,1258,h153-1.jpg,"[[666, 218, 691, 232], [777, 215, 794, 232], [805, 214, 827, 231]]","[1, 1, 1]","['2908', '542']"
Others,531,j51-1.jpg,"[[178, 215, 270, 237], [501, 214, 596, 245], [1711, 213, 1962, 236], [1216, 207, 1484, 241], [684, 196, 724, 247]]","[2, 2, 2, 2, 2]","['2896', '451']"
Porosity,2048,s71-3.jpg,"[[1608, 331, 1632, 361]]",[1],"['2497', '423']"
Porosity,932,6054-017217-2.jpg,"[[582, 198, 751, 226]]",[2],"['1898', '805']"
Porosity,849,6054-007391-1.jpg,"[[778, 511, 809, 542], [1476, 530, 1496, 552]]","[1, 1]","['2421', '1376']"
Porosity,2139,s99-3.jpg,[],[],"['2919', '515']"
Others,117,6054-018880-1.jpg,"[[605, 237, 686, 260], [822, 244, 1123, 290], [1212, 283, 1265, 303]]","[2, 2, 2]","['1458', '795']"
Porosity,1383,h19-2.jpg,"[[514, 233, 534, 248], [540, 234, 578, 260]]","[1, 1]","['2928', '498']"
Others,508,j43-3.jpg,"[[2743, 201, 2819, 226], [2409, 192, 2603, 235], [2283, 198, 2341, 221], [2129, 185, 2245, 223], [1659, 173, 1904, 218], [1330, 175, 1446, 207], [822, 180, 1010, 223], [144, 221, 246, 252], [344, 196, 484, 223], [534, 259, 557, 272], [2841, 207, 2890, 223]]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2]","['2916', '461']"
Porosity,2002,s54-1.jpg,"[[1017, 243, 1108, 260]]",[2],"['1624', '459']"
Others,394,j172-1.jpg,"[[1329, 204, 2348, 281], [189, 131, 1311, 247]]","[2, 2]","['2920', '453']"
Slag,2186,s11-3.jpg,"[[2285, 199, 2351, 223], [1536, 181, 1613, 207], [889, 157, 975, 189], [988, 161, 1057, 181], [1102, 166, 1278, 201], [204, 123, 277, 150], [324, 125, 391, 151]]","[2, 2, 2, 2, 2, 2, 2]","['2987', '496']"
Porosity,1758,h89-1.jpg,"[[946, 336, 1015, 358], [2469, 292, 2531, 309], [2835, 256, 2873, 288]]","[2, 2, 1]","['2907', '515']"
Porosity,1032,6054-035742-1.jpg,"[[329, 329, 344, 345], [1762, 369, 1777, 386], [1804, 375, 1852, 388]]","[1, 1, 2]","['2443', '775']"
Others,24,6054-001906-R1-2.jpg,"[[2257, 203, 2332, 231], [872, 222, 989, 248]]","[2, 2]","['3038', '840']"
Others,122,6054-019555-R1-1.jpg,"[[1757, 175, 1879, 224]]",[0],"['3021', '816']"
Porosity,1425,h204-2.jpg,"[[810, 183, 832, 203]]",[1],"['2627', '410']"
Porosity,1667,h-6-1.jpg,"[[1255, 301, 1296, 336]]",[1],"['4487', '660']"
Porosity,1571,h30-2.jpg,"[[1780, 237, 1818, 275]]",[1],"['4131', '626']"
Others,479,j34-1.jpg,"[[2468, 370, 2560, 400], [1015, 301, 1273, 338]]","[2, 2]","['2983', '555']"
Porosity,1497,h226-3.jpg,"[[895, 265, 931, 292]]",[1],"['2430', '454']"
Others,61,6054-003094-2.jpg,"[[1145, 262, 1391, 306], [2211, 229, 2430, 266]]","[2, 2]","['3041', '866']"
Others,414,j178-2.jpg,"[[1238, 185, 1322, 212]]",[2],"['2567', '494']"
Porosity,2073,s79-2.jpg,"[[1826, 369, 1864, 401]]",[1],"['2382', '683']"
Porosity,1794,s101-2.jpg,[],[],"['2766', '589']"
Porosity,1473,h-2-2.jpg,"[[2167, 310, 2206, 355], [2663, 442, 2678, 464], [2634, 445, 2656, 470]]","[1, 1, 1]","['4806', '705']"
Porosity,1177,h128-2-3.jpg,"[[439, 289, 481, 327]]",[1],"['2059', '701']"
Others,601,j72-1.jpg,"[[2145, 262, 2376, 323]]",[0],"['2954', '410']"
Others,560,j60-1.jpg,"[[973, 321, 1048, 357], [2857, 256, 2898, 278]]","[2, 2]","['2926', '515']"
Others,179,j10-3.jpg,"[[2444, 165, 2866, 230]]",[2],"['3005', '421']"
Porosity,976,6054-022698-1.jpg,"[[1544, 260, 1813, 288]]",[2],"['3000', '821']"
Porosity,1261,h154-1.jpg,"[[725, 194, 745, 209]]",[1],"['1940', '431']"
Porosity,1775,h94-1.jpg,"[[1232, 203, 1251, 222], [1339, 208, 1360, 227]]","[1, 1]","['2957', '427']"
Porosity,1045,6054-037802-1-1.jpg,[],[],"['2767', '775']"
Others,98,6054-010877-1.jpg,"[[1797, 204, 1962, 237], [2434, 240, 2527, 274]]","[2, 2]","['2997', '828']"
Porosity,2052,s72-3.jpg,"[[835, 224, 869, 254]]",[1],"['1897', '529']"
Porosity,1745,h84-1.jpg,"[[1336, 259, 1363, 284]]",[1],"['2949', '513']"
Others,7,6054-001182-R1-1.jpg,[],[],"['3084', '793']"
Porosity,1144,h118-3.jpg,"[[1604, 110, 1644, 143], [1890, 97, 1922, 127]]","[1, 1]","['2960', '468']"
Porosity,2117,s92-2.jpg,"[[300, 182, 322, 203]]",[1],"['1505', '443']"
Porosity,2074,s79-3.jpg,"[[517, 360, 556, 398]]",[1],"['2382', '682']"
Porosity,855,6054-007423-1.jpg,"[[2295, 503, 2319, 524]]",[1],"['4983', '1349']"
Others,562,j60-3.jpg,"[[972, 165, 1048, 190], [2852, 235, 2875, 263]]","[2, 1]","['2926', '515']"
Porosity,1997,s5-1.jpg,"[[683, 287, 711, 318]]",[1],"['1694', '521']"
Porosity,1798,s102-2.jpg,"[[344, 115, 388, 150]]",[1],"['1427', '377']"
Porosity,1760,h89-3.jpg,"[[961, 151, 1012, 179], [2829, 227, 2867, 257], [2471, 201, 2533, 221]]","[2, 1, 2]","['2907', '515']"
Porosity,1150,h120-2.jpg,"[[2202, 206, 2239, 229]]",[1],"['2917', '480']"
Porosity,1172,h127-1.jpg,"[[279, 269, 319, 301]]",[1],"['1285', '472']"
Porosity,1148,h-1-2.jpg,"[[3191, 350, 3240, 390]]",[1],"['4875', '722']"
Slag,2197,s15-2.jpg,"[[287, 262, 377, 286], [395, 261, 473, 283], [522, 265, 855, 304], [45, 254, 211, 273]]","[2, 2, 2, 2]","['936', '552']"
Porosity,1094,h103-2.jpg,"[[553, 256, 586, 287]]",[1],"['1363', '494']"
Porosity,1903,s140-2.jpg,"[[963, 286, 982, 304], [1004, 303, 1039, 335]]","[1, 1]","['1420', '582']"
Porosity,1380,h191-1.jpg,"[[1314, 251, 1382, 273]]",[2],"['1980', '459']"
Porosity,1573,h-3-1.jpg,"[[2515, 327, 2544, 360]]",[1],"['3567', '719']"
Others,233,j119-2.jpg,"[[1023, 241, 1362, 282], [1450, 238, 1478, 266], [1460, 274, 1486, 299]]","[2, 1, 1]","['2852', '485']"
Porosity,1787,h98-1.jpg,"[[1453, 252, 1472, 273]]",[1],"['2888', '502']"
Porosity,1874,s131-1.jpg,"[[1124, 438, 1160, 468]]",[1],"['2004', '782']"
Others,485,j36-1.jpg,"[[643, 302, 704, 318], [846, 304, 941, 341]]","[2, 0]","['2317', '605']"
Others,582,j66-2.jpg,"[[882, 139, 955, 163], [1353, 138, 1519, 166], [1833, 91, 1941, 130]]","[2, 2, 0]","['2942', '432']"
Porosity,1784,h97-1.jpg,"[[960, 250, 997, 283]]",[1],"['2939', '519']"
Porosity,862,6054-007713-1.jpg,"[[608, 249, 631, 268]]",[1],"['2030', '786']"
Porosity,1584,h33-3.jpg,"[[1308, 233, 1324, 248]]",[1],"['2553', '366']"
Porosity,1207,h137-2.jpg,"[[557, 175, 578, 195], [2043, 303, 2083, 335]]","[1, 1]","['2917', '538']"
Porosity,931,6054-017217-1.jpg,"[[1004, 199, 1173, 226]]",[2],"['1779', '791']"
Porosity,742,6054-002504-2.jpg,"[[2359, 407, 2409, 435], [2430, 410, 2593, 438], [2623, 404, 2815, 443], [1752, 366, 1796, 397]]","[1, 2, 2, 1]","['3791', '1336']"
Porosity,794,6054-003142-1.jpg,"[[1068, 378, 1094, 403], [1350, 365, 1381, 389]]","[1, 1]","['3052', '825']"
Others,6,6054-001180-A1-2.jpg,"[[2412, 244, 2712, 277], [2382, 293, 2532, 332], [1681, 286, 2235, 327]]","[2, 2, 2]","['3038', '884']"
Porosity,809,6054-004232-1.jpg,"[[1209, 229, 1238, 242]]",[1],"['2209', '829']"
Porosity,977,6054-023368-1.jpg,"[[1082, 211, 1196, 233]]",[2],"['1586', '795']"
Others,97,6054-010653-1-2.jpg,"[[776, 206, 1123, 249], [1163, 216, 1177, 232]]","[2, 1]","['3018', '799']"
Porosity,1640,h51-3.jpg,"[[1605, 178, 1665, 203]]",[2],"['2080', '607']"
Porosity,1046,6054-038081-1.jpg,"[[676, 247, 700, 268]]",[1],"['1384', '790']"
Slag,2269,s8-1.jpg,"[[2039, 250, 2247, 283], [1743, 279, 1976, 312], [697, 283, 785, 319], [819, 291, 964, 329], [262, 276, 362, 304], [494, 282, 670, 320]]","[2, 2, 2, 2, 2, 2]","['3053', '499']"
Others,503,j42-1.jpg,"[[2715, 279, 2843, 309], [634, 217, 738, 245], [253, 194, 391, 222], [429, 206, 482, 228], [549, 208, 611, 241], [865, 241, 951, 263], [1377, 268, 1639, 292], [1297, 268, 1357, 288], [2114, 289, 2195, 311]]","[2, 2, 2, 2, 2, 2, 2, 2, 2]","['2939', '456']"
Porosity,1522,h235-3.jpg,"[[916, 56, 957, 93]]",[1],"['1400', '386']"
Porosity,1625,h46-3.jpg,"[[938, 132, 962, 155]]",[1],"['2559', '407']"
Others,207,j111-2.jpg,"[[686, 161, 1041, 188]]",[2],"['2927', '367']"
Porosity,1529,h238-1.jpg,"[[806, 104, 837, 140]]",[2],"['2146', '352']"
Porosity,1366,h186-2.jpg,[],[],"['1306', '356']"
Porosity,1774,h93-3.jpg,"[[1052, 208, 1091, 239]]",[1],"['1330', '415']"
Others,223,j116-1.jpg,"[[2228, 273, 2328, 299]]",[2],"['2895', '459']"
Porosity,1017,6054-033066-1.jpg,"[[1142, 191, 1195, 221]]",[1],"['2796', '1416']"
Porosity,2107,s89-3.jpg,"[[696, 201, 727, 229]]",[1],"['1644', '480']"
Porosity,1915,s18-2.jpg,"[[585, 235, 614, 260]]",[1],"['1898', '467']"
Porosity,1453,h212-3.jpg,"[[2089, 222, 2109, 243]]",[1],"['2443', '477']"
Slag,2156,6054-003024-A1-1-1.jpg,"[[1389, 295, 1595, 328], [936, 300, 1020, 326]]","[2, 2]","['3044', '854']"
Porosity,1371,h188-1.jpg,"[[475, 265, 510, 288]]",[1],"['2931', '511']"
Others,453,j2-2.jpg,"[[274, 103, 312, 131], [585, 141, 675, 182]]","[1, 2]","['2898', '419']"
Porosity,1118,h-11-1.jpg,"[[2995, 475, 3041, 517], [4673, 526, 4693, 554]]","[1, 1]","['4943', '783']"
Porosity,1945,s3-2.jpg,"[[1105, 216, 1140, 244]]",[1],"['3034', '464']"
Porosity,798,6054-003261-1.jpg,"[[1771, 391, 1791, 409], [2136, 344, 2149, 356], [2162, 359, 2174, 370]]","[1, 1, 1]","['3017', '841']"
Others,418,j179-3.jpg,"[[1910, 135, 2017, 171], [6, 137, 1279, 188]]","[2, 2]","['2669', '505']"
Porosity,1647,h54-1.jpg,"[[911, 259, 934, 282]]",[1],"['1414', '438']"
Porosity,1499,h227-2.jpg,"[[935, 205, 959, 227]]",[1],"['2890', '548']"
Others,42,6054-002837-A1-2-1.jpg,"[[2644, 216, 2745, 254], [2332, 223, 2416, 262]]","[2, 2]","['3011', '785']"
Porosity,1433,h207-1.jpg,"[[1244, 177, 1325, 207]]",[2],"['2614', '453']"
Porosity,718,6054-002064-1.jpg,"[[2268, 261, 2295, 286], [1732, 250, 1755, 267], [885, 294, 961, 317]]","[1, 1, 2]","['3037', '853']"
Others,174,j101-3.jpg,"[[596, 243, 757, 293], [1439, 276, 1657, 310], [1720, 276, 1994, 310], [2531, 113, 2567, 150]]","[2, 2, 2, 1]","['2902', '470']"
Porosity,1363,h185-2.jpg,"[[3427, 237, 3469, 277]]",[1],"['4645', '730']"
Others,431,j183-1.jpg,"[[735, 196, 1064, 272]]",[0],"['1699', '424']"
Porosity,1435,h207-3.jpg,"[[1295, 198, 1354, 225]]",[2],"['2614', '452']"
Porosity,1821,s1-1.jpg,"[[721, 233, 747, 261]]",[1],"['2436', '368']"
Porosity,889,6054-010572-1.jpg,"[[1887, 234, 1916, 257]]",[1],"['3018', '782']"
Slag,2199,s16-2.jpg,"[[1130, 202, 1198, 239], [1238, 221, 1531, 271], [1555, 247, 1793, 285], [660, 184, 742, 211], [776, 194, 1103, 233], [423, 183, 498, 211], [508, 188, 640, 209]]","[2, 2, 2, 2, 2, 2, 2]","['1844', '393']"
