dataset,image_number,image_name,bndbox,labels,img_shape
Porosity,1120,h67-2.jpg,"[[2431, 306, 2587, 333], [2632, 307, 2823, 335], [3531, 268, 3570, 293]]","[2, 2, 1]","['3791', '746']"
Porosity,911,h221-3.jpg,"[[310, 145, 1043, 162], [1221, 141, 1356, 165], [1401, 136, 1543, 153]]","[2, 2, 2]","['2204', '399']"
Porosity,1056,h46-3.jpg,"[[938, 132, 962, 155]]",[1],"['2559', '407']"
Others,96,j128-2.jpg,"[[1185, 176, 1259, 209]]",[2],"['3004', '504']"
Others,21,j106-1.jpg,"[[1466, 231, 1593, 255]]",[2],"['2919', '414']"
Others,433,j7-2.jpg,"[[1526, 189, 1666, 219]]",[2],"['2329', '392']"
Porosity,601,h126-2.jpg,"[[745, 186, 826, 208]]",[2],"['1402', '452']"
Others,287,j2-3.jpg,"[[2595, 102, 2624, 126], [2220, 143, 2319, 179]]","[1, 2]","['2898', '419']"
Porosity,851,h20-3.jpg,"[[201, 259, 215, 271], [164, 265, 183, 280], [119, 275, 143, 292]]","[1, 1, 1]","['2747', '412']"
Others,197,j16-3.jpg,"[[71, 243, 247, 278], [275, 242, 398, 269], [1208, 268, 1225, 286], [1246, 280, 1260, 295], [2789, 325, 2909, 351], [3116, 282, 3140, 300], [3290, 285, 3314, 303], [3915, 327, 3943, 343], [4196, 398, 4351, 418], [3565, 373, 3938, 398]]","[2, 2, 1, 1, 2, 1, 1, 1, 2, 2]","['4867', '675']"
Others,145,j147-2.jpg,"[[2001, 67, 2198, 107]]",[2],"['2927', '378']"
Porosity,773,h179-1.jpg,"[[937, 494, 977, 529]]",[1],"['2269', '816']"
Others,19,j105-2.jpg,"[[2837, 266, 3184, 330], [3299, 269, 3664, 329], [2064, 175, 2154, 233]]","[2, 2, 2]","['4644', '700']"
Porosity,621,h132-1.jpg,"[[313, 165, 343, 190]]",[1],"['1614', '352']"
Porosity,609,h129-1.jpg,"[[1459, 302, 1498, 340]]",[1],"['2304', '640']"
Others,164,j15-3.jpg,"[[2760, 231, 2806, 268], [3327, 220, 3480, 259], [1564, 208, 1669, 240], [161, 351, 502, 401], [504, 314, 944, 378], [965, 295, 1331, 356]]","[1, 2, 2, 0, 0, 0]","['4973', '635']"
Others,175,j156-2.jpg,"[[2379, 202, 2443, 234]]",[2],"['2620', '442']"
Porosity,720,h162-3.jpg,"[[1123, 200, 1152, 224]]",[1],"['2344', '337']"
Porosity,1187,h88-2.jpg,"[[1490, 180, 1548, 201]]",[2],"['2256', '524']"
Others,368,j52-1.jpg,"[[2432, 234, 2810, 265], [2100, 241, 2186, 267], [966, 228, 1069, 249], [771, 221, 940, 241]]","[2, 2, 2, 2]","['2925', '439']"
Porosity,543,h109-3.jpg,"[[1147, 220, 1180, 249]]",[1],"['2929', '515']"
Porosity,1215,h97-1.jpg,"[[960, 250, 997, 283]]",[1],"['2939', '519']"
Slag,1283,s29-3.jpg,"[[477, 200, 553, 249]]",[2],"['2362', '453']"
Porosity,1083,h55-3.jpg,"[[823, 142, 844, 162]]",[1],"['1249', '375']"
Others,65,j119-2.jpg,"[[1023, 241, 1362, 282], [1450, 238, 1478, 266], [1460, 274, 1486, 299]]","[2, 1, 1]","['2852', '485']"
Porosity,847,h20-2.jpg,"[[2532, 259, 2549, 275], [2559, 265, 2575, 283], [2593, 273, 2601, 282], [2603, 274, 2629, 291]]","[1, 1, 1, 1]","['2747', '412']"
Porosity,729,h165-2.jpg,"[[1934, 224, 1966, 250]]",[1],"['4821', '605']"
Porosity,673,h148-3.jpg,"[[1849, 96, 2154, 122], [2030, 145, 2058, 172]]","[2, 1]","['2744', '440']"
Porosity,730,h165-3.jpg,"[[2860, 223, 2885, 248]]",[1],"['4821', '605']"
Slag,1277,s27-2.jpg,"[[967, 278, 1031, 323]]",[2],"['1510', '436']"
Porosity,1052,h45-2.jpg,"[[1373, 220, 1393, 242], [1403, 172, 1418, 188]]","[1, 1]","['2824', '433']"
Others,425,j69-3.jpg,"[[702, 120, 939, 190], [1698, 115, 2078, 190]]","[0, 0]","['2948', '445']"
Porosity,525,h103-3.jpg,"[[773, 254, 806, 293]]",[1],"['1363', '493']"
Others,127,j138-2.jpg,"[[534, 163, 560, 179]]",[1],"['1416', '416']"
Porosity,832,h197-2.jpg,"[[119, 161, 317, 291]]",[0],"['1383', '493']"
Others,191,j161-2.jpg,"[[1202, 113, 1275, 138], [1315, 113, 1373, 138], [1385, 153, 1463, 176], [1483, 156, 1573, 183]]","[0, 0, 0, 0]","['2597', '356']"
Others,500,j96-2.jpg,"[[1640, 216, 1687, 241]]",[2],"['2976', '422']"
Porosity,1128,h70-1.jpg,"[[2018, 222, 2043, 241]]",[1],"['2790', '407']"
Porosity,1209,h95-1.jpg,"[[1999, 214, 2033, 250], [1555, 198, 1751, 221]]","[1, 2]","['2973', '439']"
Slag,1251,s19-2.jpg,"[[1757, 170, 2000, 216], [1266, 180, 1429, 219], [975, 191, 1036, 220]]","[2, 2, 2]","['2724', '520']"
Slag,1265,s23-2.jpg,"[[530, 146, 620, 182]]",[2],"['1298', '417']"
Others,440,j73-3.jpg,"[[676, 212, 740, 233]]",[2],"['2956', '462']"
Porosity,888,h213-3.jpg,"[[2130, 232, 2994, 264]]",[2],"['3204', '706']"
Others,467,j85-3.jpg,"[[948, 167, 1018, 194], [889, 193, 938, 234], [2066, 163, 2173, 198]]","[2, 2, 0]","['2731', '413']"
Porosity,933,h228-2.jpg,"[[604, 210, 650, 250]]",[1],"['2784', '516']"
Porosity,768,h177-2.jpg,"[[1806, 171, 1841, 200]]",[1],"['2898', '537']"
Others,209,j166-3.jpg,"[[322, 182, 469, 211], [420, 126, 578, 155], [1098, 132, 1244, 165]]","[0, 0, 0]","['1457', '385']"
Porosity,1203,h93-1.jpg,"[[1065, 176, 1096, 202]]",[1],"['1331', '415']"
Slag,1259,s21-3.jpg,"[[1116, 172, 1318, 215], [1868, 247, 2082, 284]]","[2, 2]","['2919', '521']"
Others,58,j117-1.jpg,"[[2121, 287, 2206, 324]]",[2],"['2942', '559']"
Slag,1282,s29-2.jpg,"[[1797, 190, 1906, 247], [1040, 212, 1766, 251]]","[2, 2]","['2362', '453']"
Porosity,984,h245-1.jpg,"[[1345, 239, 1374, 266]]",[1],"['2844', '454']"
Others,131,j139-3.jpg,"[[1095, 228, 1197, 261]]",[2],"['2925', '453']"
Others,201,j164-1.jpg,"[[1690, 312, 1960, 384]]",[2],"['4626', '694']"
Others,249,j179-1.jpg,"[[6, 306, 1065, 355], [1617, 315, 2021, 371]]","[2, 2]","['2669', '505']"
Porosity,892,h216-1.jpg,"[[323, 165, 352, 183]]",[1],"['1350', '369']"
Others,75,j12-2.jpg,"[[751, 255, 1005, 283], [2228, 282, 2437, 305]]","[2, 2]","['3002', '451']"
Porosity,1088,h57-3.jpg,"[[343, 147, 367, 167]]",[1],"['1151', '413']"
Porosity,1140,h73-1.jpg,"[[1429, 694, 1498, 750]]",[1],"['2391', '934']"
Porosity,954,h236-1.jpg,"[[473, 266, 505, 299]]",[1],"['1373', '379']"
Porosity,945,h233-1.jpg,"[[1808, 189, 1841, 214]]",[1],"['2900', '376']"
Others,315,j35-1.jpg,"[[485, 319, 1352, 359], [1727, 288, 2015, 327], [2463, 300, 2863, 319]]","[2, 2, 2]","['2948', '480']"
Others,233,j173-3.jpg,"[[1200, 317, 1238, 360], [1481, 283, 1526, 330], [1263, 313, 1451, 345]]","[1, 1, 2]","['3692', '737']"
Porosity,764,h176-1.jpg,"[[779, 340, 810, 367]]",[1],"['3021', '544']"
Others,293,j24-3.jpg,"[[2262, 266, 2867, 306], [2020, 276, 2133, 299], [507, 215, 677, 286], [714, 223, 860, 247]]","[0, 2, 0, 2]","['2917', '523']"
Others,451,j77-2.jpg,"[[1167, 265, 1332, 330]]",[2],"['2250', '702']"
Others,363,j5-1.jpg,"[[647, 238, 1197, 303], [1473, 267, 1711, 324]]","[2, 2]","['3406', '552']"
Porosity,641,h138-2.jpg,"[[1364, 138, 1400, 165]]",[1],"['2094', '434']"
Porosity,705,h158-2.jpg,"[[1783, 224, 1918, 254]]",[2],"['2328', '555']"
Porosity,1145,h74-3.jpg,"[[384, 249, 429, 290]]",[1],"['2092', '651']"
Others,362,j50-3.jpg,"[[136, 260, 266, 287], [292, 247, 397, 272], [1053, 246, 1077, 266], [1017, 120, 1036, 144], [1691, 164, 1770, 181], [2588, 158, 2657, 182], [2225, 150, 2486, 175]]","[2, 2, 1, 1, 2, 2, 2]","['2919', '476']"
Porosity,1218,h98-1.jpg,"[[1453, 252, 1472, 273]]",[1],"['2888', '502']"
Porosity,539,h108-2.jpg,"[[2755, 316, 2795, 351], [1871, 350, 3419, 393]]","[1, 2]","['4975', '746']"
Others,148,j148-2.jpg,"[[287, 153, 531, 187]]",[2],"['2921', '387']"
Porosity,735,h167-2.jpg,"[[1219, 235, 1305, 253]]",[2],"['2419', '557']"
Porosity,683,h151-3.jpg,[],[],"['2299', '443']"
Others,502,j97-1.jpg,"[[454, 499, 523, 541]]",[2],"['2328', '727']"
Porosity,611,h129-3.jpg,"[[1459, 300, 1494, 329]]",[1],"['2238', '638']"
Porosity,732,h166-2.jpg,"[[371, 382, 408, 406]]",[1],"['2269', '573']"
Slag,1290,s3-2.jpg,"[[1483, 227, 1623, 257], [889, 219, 960, 250], [533, 234, 580, 256]]","[2, 2, 2]","['3089', '556']"
Porosity,902,h219-2.jpg,"[[1897, 139, 1918, 157]]",[1],"['2964', '389']"
Others,445,j75-2.jpg,"[[1057, 166, 1159, 201], [1243, 175, 1294, 201], [1568, 203, 1831, 245], [2194, 222, 2488, 256]]","[2, 2, 0, 0]","['2977', '393']"
Porosity,684,h-15-2.jpg,"[[884, 151, 935, 196]]",[1],"['2852', '421']"
Porosity,1177,h84-2.jpg,"[[1582, 229, 1605, 254]]",[1],"['2949', '513']"
Porosity,875,h210-2.jpg,"[[1262, 247, 1291, 272]]",[1],"['2640', '556']"
Porosity,698,h156-1.jpg,"[[1519, 173, 1629, 197]]",[2],"['2532', '373']"
Slag,1287,s3-1.jpg,"[[1521, 333, 1566, 350], [888, 305, 953, 333], [510, 284, 569, 314]]","[2, 2, 2]","['3089', '562']"
Porosity,908,h22-1.jpg,"[[1676, 296, 1701, 318]]",[1],"['2792', '466']"
Porosity,965,h239-3.jpg,"[[1510, 179, 1656, 216]]",[2],"['2352', '412']"
Porosity,527,h104-2.jpg,"[[548, 171, 573, 195]]",[1],"['1325', '436']"
Porosity,738,h168-2.jpg,"[[1337, 209, 1590, 233], [1687, 213, 2187, 238]]","[2, 2]","['2560', '542']"
Porosity,861,h206-1.jpg,"[[1080, 204, 1160, 223]]",[2],"['2180', '388']"
Others,328,j39-2.jpg,"[[2983, 289, 3032, 325], [3066, 290, 3208, 321], [3260, 294, 3441, 323], [4147, 260, 4228, 286]]","[2, 2, 2, 2]","['4992', '720']"
Others,376,j54-2.jpg,"[[1888, 235, 2109, 273], [380, 231, 679, 248]]","[0, 2]","['2986', '519']"
Others,7,j10-2.jpg,"[[104, 169, 492, 224], [1272, 224, 1637, 278]]","[2, 2]","['3005', '421']"
Porosity,608,h128-2-3.jpg,"[[439, 289, 481, 327]]",[1],"['2059', '701']"
Others,139,j14-2.jpg,"[[4439, 383, 4474, 405], [963, 317, 995, 344], [304, 321, 603, 376], [3034, 253, 3097, 286], [3903, 335, 3922, 358], [4584, 378, 4772, 424], [3619, 319, 3820, 359]]","[1, 1, 2, 2, 1, 2, 2]","['4933', '683']"
Porosity,628,h134-1.jpg,"[[660, 200, 694, 226], [2256, 245, 2912, 276]]","[1, 2]","['2935', '490']"
Porosity,538,h108-1.jpg,"[[2175, 398, 2219, 438], [1472, 355, 3269, 392]]","[1, 2]","['4975', '746']"
Others,378,j55-1.jpg,"[[1066, 165, 1194, 193], [905, 207, 925, 225]]","[0, 1]","['2946', '421']"
Slag,1305,s5-1.jpg,"[[2793, 339, 2893, 365], [2178, 341, 2277, 366], [1540, 321, 1730, 356], [1351, 322, 1543, 351], [1047, 298, 1124, 320], [958, 306, 1039, 330], [742, 268, 813, 297], [588, 251, 678, 298], [507, 264, 556, 284], [338, 251, 466, 286]]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","['3032', '503']"
Others,99,j129-2.jpg,"[[1918, 214, 2150, 254]]",[2],"['2978', '518']"
Porosity,1073,h52-1.jpg,"[[669, 225, 686, 243]]",[1],"['1187', '460']"
Porosity,600,h126-1.jpg,"[[567, 241, 653, 265]]",[2],"['1403', '452']"
Others,108,j131-3.jpg,"[[740, 227, 924, 262]]",[2],"['2479', '454']"
Porosity,1023,h36-3.jpg,"[[729, 289, 750, 313]]",[1],"['2607', '433']"
Porosity,1194,h-9-1.jpg,"[[1618, 590, 1676, 635], [1159, 564, 1385, 618]]","[1, 2]","['4973', '841']"
Porosity,751,h172-1.jpg,[],[],"['2846', '443']"
Porosity,1152,h77-1.jpg,"[[663, 224, 700, 241]]",[2],"['2864', '454']"
Porosity,572,h118-1.jpg,"[[1605, 323, 1641, 360], [1895, 345, 1928, 376]]","[1, 1]","['2961', '468']"
Others,398,j61-2.jpg,"[[235, 129, 259, 149], [2033, 180, 2092, 214], [2023, 240, 2189, 279], [2560, 263, 2580, 283]]","[1, 2, 2, 1]","['2878', '341']"
Porosity,1182,h86-1.jpg,[],[],"['2412', '534']"
Slag,1224,s10-2.jpg,"[[2590, 196, 2742, 224], [2290, 202, 2416, 229], [1869, 202, 2210, 232], [1752, 199, 1844, 222], [1454, 197, 1546, 221], [941, 195, 1151, 228], [823, 204, 898, 221], [632, 201, 720, 226], [73, 187, 172, 211], [209, 191, 380, 225]]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","['3012', '487']"
Porosity,1197,h91-3.jpg,"[[38, 245, 55, 262]]",[1],"['2321', '313']"
Porosity,1026,h37-3.jpg,[],[],"['2646', '518']"
Porosity,1138,h72-3.jpg,"[[712, 163, 736, 191]]",[1],"['2412', '378']"
Porosity,788,h183-2.jpg,"[[1739, 332, 1774, 363]]",[1],"['2312', '739']"
Others,488,j92-2.jpg,"[[295, 202, 441, 253], [1399, 238, 1531, 261]]","[2, 2]","['2938', '549']"
Porosity,599,h125-3.jpg,"[[1439, 108, 1464, 130], [1101, 105, 1129, 125]]","[1, 1]","['2713', '493']"
Others,415,j66-2.jpg,"[[882, 139, 955, 163], [1353, 138, 1519, 166], [1833, 91, 1941, 130]]","[2, 2, 0]","['2942', '432']"
Porosity,1055,h46-2.jpg,"[[1620, 132, 1641, 152]]",[1],"['2585', '408']"
Others,478,j89-2.jpg,"[[1166, 160, 1283, 188]]",[2],"['2946', '351']"
Porosity,778,h180-3.jpg,"[[909, 276, 965, 324]]",[1],"['2195', '645']"
Slag,1276,s27-1.jpg,"[[522, 194, 826, 255]]",[2],"['1511', '436']"
Porosity,672,h148-2.jpg,"[[585, 98, 897, 122], [685, 145, 715, 171]]","[2, 1]","['2744', '440']"
Others,458,j8-3.jpg,"[[281, 176, 692, 214], [716, 195, 964, 221], [1517, 183, 1641, 201]]","[2, 2, 2]","['2530', '412']"
Porosity,1072,h-5-2.jpg,"[[1492, 347, 1539, 390]]",[1],"['4638', '755']"
Porosity,909,h221-1.jpg,"[[329, 228, 1039, 252], [1241, 225, 1342, 246], [1375, 239, 1532, 257]]","[2, 2, 2]","['2204', '399']"
Others,162,j152-2.jpg,"[[2126, 273, 2798, 314], [2035, 245, 2056, 264], [2036, 277, 2060, 298]]","[2, 1, 1]","['2933', '471']"
Others,446,j75-3.jpg,"[[1681, 168, 1721, 203], [1859, 166, 1910, 199], [1968, 169, 2081, 199], [2150, 160, 2212, 180]]","[2, 2, 2, 2]","['2977', '393']"
Others,67,j1-2.jpg,"[[2514, 238, 2625, 275]]",[2],"['2912', '350']"
Others,106,j131-1.jpg,"[[812, 188, 949, 221]]",[2],"['2479', '454']"
Porosity,530,h105-2.jpg,"[[789, 382, 825, 408]]",[1],"['2297', '806']"
Porosity,809,h190-3.jpg,"[[2360, 102, 2378, 124]]",[1],"['2423', '454']"
Others,360,j50-1.jpg,"[[2583, 303, 2670, 323], [2239, 303, 2475, 325], [2129, 299, 2224, 321], [1703, 291, 1797, 313], [145, 191, 255, 218], [265, 202, 391, 229]]","[2, 2, 2, 2, 2, 2]","['2920', '477']"
Others,196,j162-3.jpg,"[[1305, 341, 1608, 390]]",[2],"['4653', '714']"
Porosity,866,h207-3.jpg,"[[1295, 198, 1354, 225]]",[2],"['2614', '452']"
Others,205,j165-2.jpg,"[[719, 395, 1002, 475]]",[2],"['4027', '771']"
Others,421,j68-2.jpg,"[[753, 139, 1020, 196], [1620, 187, 2469, 233]]","[0, 2]","['2955', '439']"
Porosity,550,h111-2.jpg,"[[3, 235, 456, 288]]",[2],"['2315', '463']"
Others,411,j65-1.jpg,"[[4, 186, 291, 222], [420, 212, 872, 247], [908, 228, 1035, 253], [1086, 234, 1272, 259], [1281, 240, 1695, 270], [1723, 245, 1761, 273], [1812, 250, 2012, 280], [2079, 250, 2133, 281], [2157, 252, 2205, 280], [2250, 251, 2426, 295], [2602, 275, 2764, 304], [2808, 279, 2921, 309], [2492, 270, 2577, 293]]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","['2928', '448']"
Others,181,j158-2.jpg,"[[877, 158, 998, 189]]",[2],"['2551', '421']"
Porosity,1221,h99-1.jpg,"[[1593, 297, 1620, 322]]",[1],"['2918', '481']"
Others,95,j128-1.jpg,"[[1748, 290, 1819, 324]]",[2],"['3004', '504']"
Porosity,991,h26-2.jpg,"[[3683, 294, 3723, 327], [2726, 274, 2757, 300], [1570, 283, 1599, 309]]","[1, 1, 1]","['4901', '658']"
Porosity,640,h138-1.jpg,"[[739, 253, 769, 287]]",[1],"['2209', '435']"
Porosity,904,h-2-2.jpg,"[[2167, 310, 2206, 355], [2663, 442, 2678, 464], [2634, 445, 2656, 470]]","[1, 1, 1]","['4806', '705']"
Others,103,j130-2.jpg,"[[702, 168, 762, 194]]",[2],"['1413', '326']"
Slag,1261,s22-1.jpg,"[[771, 362, 1014, 409]]",[2],"['2058', '735']"
Porosity,760,h174-3.jpg,[],[],"['2808', '440']"
Slag,1293,s3-3.jpg,"[[2504, 223, 2551, 250], [2123, 212, 2180, 238], [1466, 209, 1574, 242]]","[2, 2, 2]","['3089', '546']"
Porosity,724,h163-3.jpg,"[[1196, 197, 1216, 220]]",[1],"['2678', '336']"
Slag,1263,s2-3.jpg,"[[821, 221, 912, 292]]",[2],"['3052', '495']"
Others,245,j177-3.jpg,"[[754, 321, 1033, 398]]",[0],"['1752', '531']"
Others,369,j52-2.jpg,"[[215, 168, 263, 203], [281, 183, 441, 207], [441, 172, 493, 195], [744, 172, 810, 202], [1461, 181, 1530, 198], [1601, 186, 1660, 209], [1890, 190, 1962, 210], [2017, 192, 2142, 220]]","[2, 2, 2, 2, 2, 2, 2, 2]","['2925', '439']"
Porosity,879,h211-2.jpg,"[[1481, 107, 1504, 131]]",[1],"['2474', '436']"
Porosity,1074,h-5-3.jpg,"[[3103, 349, 3146, 385]]",[1],"['4638', '754']"
Others,409,j64-2.jpg,"[[10, 260, 144, 280], [151, 258, 196, 278], [314, 236, 403, 265], [444, 233, 504, 251], [528, 232, 621, 253], [644, 221, 713, 251], [1210, 208, 1343, 229], [1476, 186, 1510, 202], [1310, 185, 1329, 199], [1511, 208, 1641, 228], [1688, 211, 1894, 230], [2289, 246, 2489, 283], [2714, 273, 2912, 308], [2604, 270, 2678, 295], [2532, 261, 2591, 287], [1953, 216, 2131, 252]]","[2, 2, 2, 2, 2, 2, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2]","['2956', '506']"
Porosity,814,h19-2.jpg,"[[514, 233, 534, 248], [540, 234, 578, 260]]","[1, 1]","['2928', '498']"
Porosity,1169,h82-1.jpg,"[[233, 235, 323, 260], [591, 244, 649, 267]]","[2, 2]","['2965', '500']"
Others,506,j98-2.jpg,"[[666, 280, 766, 319]]",[2],"['2393', '698']"
Others,309,j33-1.jpg,"[[1392, 262, 1600, 292], [896, 255, 1122, 283]]","[2, 2]","['2763', '504']"
Porosity,659,h143-2.jpg,"[[2258, 230, 2289, 268]]",[1],"['3652', '738']"
Porosity,589,h122-3.jpg,"[[601, 212, 631, 240], [547, 218, 565, 232], [509, 217, 527, 233], [2078, 203, 2155, 224], [1556, 174, 1585, 205]]","[1, 1, 1, 2, 1]","['2946', '433']"
Others,98,j129-1.jpg,"[[1189, 307, 1276, 335]]",[2],"['2978', '518']"
Porosity,648,h140-3.jpg,"[[1558, 240, 1590, 273]]",[1],"['2774', '544']"
Porosity,1204,h93-2.jpg,"[[230, 206, 257, 231]]",[1],"['1330', '415']"
Others,202,j164-2.jpg,"[[2663, 300, 2926, 379]]",[2],"['4626', '694']"
Slag,1307,s5-3.jpg,"[[2211, 218, 2314, 248], [2361, 224, 2435, 263], [2467, 232, 2515, 254], [2565, 235, 2685, 272], [1911, 187, 2091, 217], [1504, 168, 1723, 198], [1316, 167, 1486, 194], [127, 149, 231, 184]]","[2, 2, 2, 2, 2, 2, 2, 2]","['3032', '468']"
Porosity,657,h-14-3.jpg,"[[1209, 197, 1245, 237]]",[1],"['2925', '425']"
Porosity,884,h212-3.jpg,"[[2089, 222, 2109, 243]]",[1],"['2443', '477']"
Porosity,1046,h43-2.jpg,"[[1641, 256, 1658, 275], [751, 206, 873, 230], [2172, 232, 2201, 259]]","[1, 2, 1]","['2887', '494']"
Porosity,1173,h83-1.jpg,"[[170, 154, 322, 185]]",[2],"['2312', '434']"
Porosity,947,h233-3.jpg,"[[1488, 138, 1526, 168]]",[1],"['2355', '357']"
Others,322,j37-2.jpg,[],[],"['2956', '471']"
Porosity,1081,h55-1.jpg,"[[1018, 233, 1041, 252]]",[1],"['1491', '407']"
Porosity,566,h116-1.jpg,"[[827, 224, 859, 252]]",[1],"['2381', '428']"
Others,430,j71-1.jpg,"[[1716, 184, 1876, 227], [2113, 165, 2689, 207]]","[2, 2]","['2918', '453']"
Slag,1228,s11-2.jpg,"[[2575, 157, 2684, 183], [2321, 183, 2407, 209], [1943, 190, 2113, 213], [1796, 199, 1898, 225], [1366, 220, 1435, 236], [1667, 212, 1763, 238], [635, 234, 700, 261]]","[2, 2, 2, 2, 2, 2, 2]","['2969', '520']"
Porosity,695,h155-1.jpg,"[[1401, 346, 1523, 368]]",[2],"['2585', '555']"
Slag,1245,s17-1.jpg,"[[647, 283, 732, 310], [64, 271, 182, 306], [191, 284, 257, 305]]","[2, 2, 1]","['1665', '506']"
Others,53,j115-2.jpg,"[[222, 179, 344, 210], [703, 169, 857, 204]]","[2, 2]","['2940', '541']"
Others,358,j49-2.jpg,"[[73, 195, 226, 225], [245, 191, 457, 216], [659, 195, 773, 216], [840, 197, 936, 216], [2120, 200, 2171, 222], [2247, 199, 2497, 235]]","[2, 2, 2, 2, 2, 2]","['2914', '480']"
Others,138,j141-3.jpg,"[[2147, 203, 2384, 254]]",[0],"['2898', '524']"
Porosity,767,h177-1.jpg,"[[1064, 338, 1099, 362]]",[1],"['2898', '538']"
Others,109,j13-2.jpg,"[[1473, 220, 1607, 268]]",[0],"['4968', '749']"
Porosity,1206,h94-1.jpg,"[[1232, 203, 1251, 222], [1339, 208, 1360, 227]]","[1, 1]","['2957', '427']"
Others,397,j61-1.jpg,"[[293, 54, 315, 78], [775, 131, 841, 169], [2617, 189, 2645, 215]]","[1, 2, 1]","['2878', '341']"
Others,414,j66-1.jpg,"[[1014, 288, 1081, 352], [1407, 260, 1519, 282], [1525, 270, 1600, 298], [1995, 271, 2063, 292]]","[0, 2, 2, 2]","['2943', '432']"
Porosity,951,h235-1.jpg,"[[917, 293, 952, 330], [735, 311, 788, 331]]","[1, 2]","['1400', '387']"
Others,479,j89-3.jpg,"[[1660, 159, 1779, 186]]",[2],"['2946', '350']"
Slag,1238,s14-1.jpg,"[[2067, 339, 2210, 367], [1615, 338, 1721, 361], [1792, 337, 1970, 364], [1979, 332, 2039, 359], [1200, 308, 1356, 352], [1398, 328, 1571, 370], [778, 268, 1005, 317], [1036, 290, 1109, 329], [516, 262, 746, 301], [74, 215, 387, 269]]","[2, 2, 2, 1, 2, 2, 2, 2, 2, 2]","['2220', '479']"
Porosity,756,h173-2.jpg,"[[1249, 177, 1272, 196]]",[1],"['2120', '791']"
Porosity,511,h100-1.jpg,"[[240, 245, 262, 276], [423, 268, 442, 285], [632, 276, 653, 294]]","[1, 1, 1]","['2903', '461']"
Porosity,1199,h92-1.jpg,"[[905, 192, 926, 211]]",[1],"['1422', '443']"
Porosity,1061,h48-3.jpg,"[[447, 172, 483, 208]]",[1],"['2308', '501']"
Porosity,758,h174-1.jpg,[],[],"['2938', '446']"
Porosity,523,h103-1.jpg,"[[770, 201, 804, 228]]",[1],"['1363', '495']"
Others,77,j122-2.jpg,"[[2210, 166, 2302, 189]]",[2],"['2923', '344']"
Porosity,677,h150-1.jpg,"[[855, 248, 877, 270]]",[1],"['1266', '395']"
Porosity,1101,h61-3.jpg,"[[871, 132, 898, 155]]",[1],"['2682', '473']"
Porosity,1168,h-8-2.jpg,"[[607, 155, 752, 179], [1635, 155, 1653, 173], [2095, 175, 2110, 194], [1947, 187, 1962, 203]]","[2, 1, 1, 1]","['2779', '378']"
Porosity,1112,h64-3.jpg,"[[3369, 469, 3394, 505], [1849, 411, 1892, 446], [1947, 407, 1981, 441]]","[1, 1, 1]","['4303', '860']"
Porosity,1154,h77-3.jpg,"[[666, 210, 706, 235]]",[2],"['2863', '454']"
Others,372,j53-1.jpg,"[[1749, 275, 2263, 312], [2320, 280, 2394, 306], [2428, 271, 2796, 330], [2865, 267, 2972, 287]]","[2, 2, 0, 0]","['2993', '429']"
Others,468,j86-1.jpg,"[[948, 262, 978, 292], [1488, 299, 1516, 327]]","[2, 2]","['2819', '449']"
Others,443,j74-3.jpg,"[[2339, 240, 2395, 265]]",[2],"['2916', '509']"
Porosity,921,h224-2.jpg,"[[1364, 145, 1551, 170], [1723, 146, 1807, 175]]","[2, 2]","['2343', '380']"
Others,83,j124-1.jpg,"[[741, 316, 833, 343]]",[2],"['2951', '533']"
Others,137,j141-2.jpg,"[[947, 174, 1052, 202], [524, 203, 798, 255]]","[2, 0]","['2898', '524']"
Porosity,638,h137-2.jpg,"[[557, 175, 578, 195], [2043, 303, 2083, 335]]","[1, 1]","['2917', '538']"
Porosity,906,h220-2.jpg,"[[943, 111, 962, 130]]",[1],"['1368', '307']"
Others,78,j122-3.jpg,"[[623, 169, 691, 191]]",[2],"['2923', '344']"
Slag,1309,s6-2.jpg,"[[2793, 204, 2872, 236], [2553, 214, 2643, 243], [2189, 204, 2302, 241], [2469, 209, 2503, 244], [1727, 188, 1977, 235], [1394, 186, 1507, 221], [883, 195, 1096, 244], [193, 237, 318, 269]]","[2, 2, 2, 2, 2, 2, 2, 2]","['3072', '539']"
Others,47,j113-2.jpg,"[[1128, 195, 1265, 221]]",[2],"['2945', '482']"
Others,498,j95-3.jpg,"[[280, 173, 509, 207], [2480, 264, 2674, 315]]","[2, 2]","['2933', '374']"
Others,234,j174-1.jpg,"[[1232, 282, 1378, 316], [1436, 283, 1535, 312], [1671, 287, 2587, 329], [598, 227, 1020, 286]]","[2, 2, 2, 2]","['2834', '516']"
Others,44,j112-3.jpg,"[[1010, 276, 1081, 304], [1104, 277, 1174, 297]]","[2, 2]","['2913', '461']"
Porosity,1044,h-4-3.jpg,"[[1332, 209, 1366, 237]]",[1],"['2867', '424']"
Porosity,781,h181-2.jpg,"[[650, 268, 694, 309]]",[1],"['2112', '734']"
Porosity,932,h228-1.jpg,"[[2190, 263, 2240, 313]]",[1],"['2838', '519']"
