image_name,x_min,y_min,x_max,y_max,class_name
./data/data_contrast_before/Image/Others/6054-037169-3.jpg,616,286,1175,316,Slag
./data/data_contrast_before/Image/Others/6054-037169-3.jpg,1182,261,1549,304,Slag
./data/data_contrast_before/Image/Others/6054-037169-3.jpg,1553,232,1936,270,Slag
./data/data_contrast_before/Image/Others/6054-037169-3.jpg,1944,199,2385,252,Slag
./data/data_contrast_before/Image/Others/6054-037169-3.jpg,2386,171,2771,219,Slag
./data/data_contrast_before/Image/Others/6054-037440-1.jpg,2234,381,2433,419,Slag
./data/data_contrast_before/Image/Others/6054-038376-1.jpg,781,223,984,253,Slag
./data/data_contrast_before/Image/Others/6054-038385-1.jpg,454,231,557,255,Slag
./data/data_contrast_before/Image/Others/6054-038668-R1-1-1.jpg,823,461,956,500,Slag
./data/data_contrast_before/Image/Others/6054-038883-1.jpg,1245,288,1374,337,Slag
./data/data_contrast_before/Image/Others/6054-039126-1.jpg,207,322,319,350,Slag
./data/data_contrast_before/Image/Others/6054-039126-1.jpg,647,326,788,360,Slag
./data/data_contrast_before/Image/Others/6054-040688-1.jpg,2080,282,2206,351,Slag
./data/data_contrast_before/Image/Others/6054-040688-1.jpg,1621,293,1833,328,Slag
./data/data_contrast_before/Image/Others/6054-040688-1.jpg,586,321,848,356,Slag
./data/data_contrast_before/Image/Others/6054-040688-1.jpg,2472,269,2498,299,Porosity
./data/data_contrast_before/Image/Others/6054-043722-1.jpg,314,315,542,362,Slag
./data/data_contrast_before/Image/Others/6054-045022-1.jpg,834,228,959,255,Slag
./data/data_contrast_before/Image/Others/6054-045033-1.jpg,1754,330,1826,358,Slag
./data/data_contrast_before/Image/Others/j100-1.jpg,479,262,582,285,Slag
./data/data_contrast_before/Image/Others/j100-2.jpg,2334,186,2446,213,Slag
./data/data_contrast_before/Image/Others/j100-3.jpg,462,185,589,213,Slag
./data/data_contrast_before/Image/Others/j101-1.jpg,1325,212,2356,305,Slag
./data/data_contrast_before/Image/Others/j101-1.jpg,2529,331,2561,356,Porosity
./data/data_contrast_before/Image/Others/j101-2.jpg,335,113,369,138,Porosity
./data/data_contrast_before/Image/Others/j101-2.jpg,915,271,1062,300,Slag
./data/data_contrast_before/Image/Others/j101-3.jpg,596,243,757,293,Slag
./data/data_contrast_before/Image/Others/j101-3.jpg,1439,276,1657,310,Slag
./data/data_contrast_before/Image/Others/j101-3.jpg,1720,276,1994,310,Slag
./data/data_contrast_before/Image/Others/j101-3.jpg,2531,113,2567,150,Porosity
./data/data_contrast_before/Image/Others/j10-2.jpg,104,169,492,224,Slag
./data/data_contrast_before/Image/Others/j10-2.jpg,1272,224,1637,278,Slag
./data/data_contrast_before/Image/Others/j102-1.jpg,1805,243,1887,260,Slag
./data/data_contrast_before/Image/Others/j102-2.jpg,1023,177,1137,205,Slag
./data/data_contrast_before/Image/Others/j102-3.jpg,1817,176,1903,202,Slag
./data/data_contrast_before/Image/Others/j10-3.jpg,2444,165,2866,230,Slag
./data/data_contrast_before/Image/Others/j103-1.jpg,1366,200,1781,223,Slag
./data/data_contrast_before/Image/Others/j103-2.jpg,1159,250,1595,280,Slag
./data/data_contrast_before/Image/Others/j103-3.jpg,1345,243,1504,277,Slag
./data/data_contrast_before/Image/Others/j103-3.jpg,1608,242,1793,269,Slag
./data/data_contrast_before/Image/Others/j104-1.jpg,1440,208,1545,244,Others
./data/data_contrast_before/Image/Others/j104-2.jpg,1371,189,1490,239,Others
./data/data_contrast_before/Image/Others/j104-3.jpg,1442,193,1561,239,Others
./data/data_contrast_before/Image/Others/j105-1.jpg,2361,470,2583,517,Slag
./data/data_contrast_before/Image/Others/j105-1.jpg,1439,436,1891,492,Slag
./data/data_contrast_before/Image/Others/j105-2.jpg,2837,266,3184,330,Slag
./data/data_contrast_before/Image/Others/j105-2.jpg,3299,269,3664,329,Slag
./data/data_contrast_before/Image/Others/j105-2.jpg,2064,175,2154,233,Slag
./data/data_contrast_before/Image/Others/j105-3.jpg,1011,279,1346,321,Slag
./data/data_contrast_before/Image/Others/j105-3.jpg,2496,170,2578,233,Slag
./data/data_contrast_before/Image/Others/j105-3.jpg,2749,231,2936,272,Slag
./data/data_contrast_before/Image/Others/j106-1.jpg,1466,231,1593,255,Slag
./data/data_contrast_before/Image/Others/j106-2.jpg,1321,148,1450,185,Slag
./data/data_contrast_before/Image/Others/j106-3.jpg,1448,148,1603,175,Slag
./data/data_contrast_before/Image/Others/j107-1.jpg,823,178,1319,206,Slag
./data/data_contrast_before/Image/Others/j107-1.jpg,1490,188,1632,212,Slag
./data/data_contrast_before/Image/Others/j107-1.jpg,1682,192,1794,216,Slag
./data/data_contrast_before/Image/Others/j107-2.jpg,1474,142,1972,167,Slag
./data/data_contrast_before/Image/Others/j107-2.jpg,976,136,1183,159,Slag
./data/data_contrast_before/Image/Others/j107-2.jpg,1191,135,1322,159,Slag
./data/data_contrast_before/Image/Others/j107-3.jpg,812,142,1341,172,Slag
./data/data_contrast_before/Image/Others/j107-3.jpg,579,131,716,162,Slag
./data/data_contrast_before/Image/Others/j107-3.jpg,1527,140,1618,157,Slag
./data/data_contrast_before/Image/Others/j107-3.jpg,1665,132,1790,150,Slag
./data/data_contrast_before/Image/Others/j107-3.jpg,1827,125,1936,145,Slag
./data/data_contrast_before/Image/Others/j108-1.jpg,1774,158,1976,201,Slag
./data/data_contrast_before/Image/Others/j108-2.jpg,2156,145,2281,173,Others
./data/data_contrast_before/Image/Others/j108-2.jpg,2007,141,2125,167,Others
./data/data_contrast_before/Image/Others/j108-2.jpg,1858,138,1979,165,Others
./data/data_contrast_before/Image/Others/j108-3.jpg,536,145,675,172,Slag
./data/data_contrast_before/Image/Others/j108-3.jpg,728,144,830,168,Slag
./data/data_contrast_before/Image/Others/j108-3.jpg,881,145,971,171,Slag
./data/data_contrast_before/Image/Others/j109-1.jpg,1687,221,2103,244,Slag
./data/data_contrast_before/Image/Others/j109-2.jpg,717,135,1150,158,Slag
./data/data_contrast_before/Image/Others/j109-3.jpg,1664,132,2097,158,Slag
./data/data_contrast_before/Image/Others/j109-3.jpg,1096,109,1257,141,Slag
./data/data_contrast_before/Image/Others/j1-1.jpg,308,240,410,272,Slag
./data/data_contrast_before/Image/Others/j110-2.jpg,1076,162,1170,192,Slag
./data/data_contrast_before/Image/Others/j110-2.jpg,1521,157,1679,186,Slag
./data/data_contrast_before/Image/Others/j110-2.jpg,1832,159,1926,192,Slag
./data/data_contrast_before/Image/Others/j110-3.jpg,712,153,790,185,Slag
./data/data_contrast_before/Image/Others/j110-3.jpg,907,156,1077,189,Slag
./data/data_contrast_before/Image/Others/j11-1.jpg,2646,215,2961,256,Others
./data/data_contrast_before/Image/Others/j11-1.jpg,743,153,912,193,Others
./data/data_contrast_before/Image/Others/j111-1.jpg,910,137,1082,178,Others
./data/data_contrast_before/Image/Others/j111-1.jpg,1867,175,2008,205,Slag
./data/data_contrast_before/Image/Others/j111-1.jpg,2113,170,2230,205,Slag
./data/data_contrast_before/Image/Others/j111-2.jpg,686,161,1041,188,Slag
./data/data_contrast_before/Image/Others/j111-3.jpg,1885,157,2304,193,Slag
./data/data_contrast_before/Image/Others/j112-1.jpg,1014,152,1080,176,Slag
./data/data_contrast_before/Image/Others/j112-1.jpg,1096,156,1167,179,Slag
./data/data_contrast_before/Image/Others/j112-1.jpg,2426,189,2860,226,Slag
./data/data_contrast_before/Image/Others/j112-3.jpg,1010,276,1081,304,Slag
./data/data_contrast_before/Image/Others/j112-3.jpg,1104,277,1174,297,Slag
./data/data_contrast_before/Image/Others/j11-3.jpg,555,291,1019,352,Others
./data/data_contrast_before/Image/Others/j113-1.jpg,1673,255,1811,277,Slag
./data/data_contrast_before/Image/Others/j113-2.jpg,1128,195,1265,221,Slag
./data/data_contrast_before/Image/Others/j113-3.jpg,1678,194,1803,221,Slag
./data/data_contrast_before/Image/Others/j114-1.jpg,1581,210,1896,262,Slag
./data/data_contrast_before/Image/Others/j114-2.jpg,1051,226,1368,271,Slag
./data/data_contrast_before/Image/Others/j114-3.jpg,1588,220,1861,264,Slag
./data/data_contrast_before/Image/Others/j115-1.jpg,2085,332,2217,362,Slag
./data/data_contrast_before/Image/Others/j115-2.jpg,222,179,344,210,Slag
./data/data_contrast_before/Image/Others/j115-2.jpg,703,169,857,204,Slag
./data/data_contrast_before/Image/Others/j116-1.jpg,2228,273,2328,299,Slag
./data/data_contrast_before/Image/Others/j116-3.jpg,141,337,160,360,Porosity
./data/data_contrast_before/Image/Others/j116-3.jpg,2238,150,2335,178,Slag
./data/data_contrast_before/Image/Others/j117-2.jpg,730,236,905,268,Slag
./data/data_contrast_before/Image/Others/j117-3.jpg,2067,233,2228,272,Slag
./data/data_contrast_before/Image/Others/j118-1.jpg,1368,217,1445,253,Slag
./data/data_contrast_before/Image/Others/j118-2.jpg,1466,213,1549,252,Slag
./data/data_contrast_before/Image/Others/j118-3.jpg,1370,220,1450,249,Slag
./data/data_contrast_before/Image/Others/j119-1.jpg,1366,183,1388,207,Porosity
./data/data_contrast_before/Image/Others/j119-1.jpg,1375,218,1403,238,Porosity
./data/data_contrast_before/Image/Others/j119-1.jpg,1501,197,1802,227,Slag
./data/data_contrast_before/Image/Others/j119-2.jpg,1023,241,1362,282,Slag
./data/data_contrast_before/Image/Others/j119-2.jpg,1450,238,1478,266,Porosity
./data/data_contrast_before/Image/Others/j119-2.jpg,1460,274,1486,299,Porosity
./data/data_contrast_before/Image/Others/j119-3.jpg,1373,247,1398,265,Porosity
./data/data_contrast_before/Image/Others/j119-3.jpg,1362,276,1391,298,Porosity
./data/data_contrast_before/Image/Others/j119-3.jpg,1498,253,1800,279,Slag
./data/data_contrast_before/Image/Others/j1-2.jpg,2514,238,2625,275,Slag
./data/data_contrast_before/Image/Others/j120-1.jpg,1150,217,2267,290,Slag
./data/data_contrast_before/Image/Others/j120-2.jpg,703,213,1764,272,Slag
./data/data_contrast_before/Image/Others/j120-3.jpg,1124,210,2126,286,Slag
./data/data_contrast_before/Image/Others/j12-1.jpg,1085,154,1499,186,Slag
./data/data_contrast_before/Image/Others/j12-1.jpg,1902,186,2268,214,Slag
./data/data_contrast_before/Image/Others/j121-1.jpg,1599,246,1698,279,Slag
./data/data_contrast_before/Image/Others/j121-3.jpg,1604,149,1701,185,Slag
./data/data_contrast_before/Image/Others/j12-2.jpg,751,255,1005,283,Slag
./data/data_contrast_before/Image/Others/j12-2.jpg,2228,282,2437,305,Slag
./data/data_contrast_before/Image/Others/j122-1.jpg,614,146,711,169,Slag
./data/data_contrast_before/Image/Others/j122-2.jpg,2210,166,2302,189,Slag
./data/data_contrast_before/Image/Others/j122-3.jpg,623,169,691,191,Slag
./data/data_contrast_before/Image/Others/j12-3.jpg,1124,264,1421,302,Slag
./data/data_contrast_before/Image/Others/j123-1.jpg,1462,311,2232,393,Slag
./data/data_contrast_before/Image/Others/j124-1.jpg,741,316,833,343,Slag
./data/data_contrast_before/Image/Others/j125-2.jpg,1900,258,1923,283,Porosity
./data/data_contrast_before/Image/Others/j125-2.jpg,2050,238,2150,262,Slag
./data/data_contrast_before/Image/Others/j125-3.jpg,1005,259,1034,285,Porosity
./data/data_contrast_before/Image/Others/j126-1.jpg,2421,324,2437,341,Porosity
./data/data_contrast_before/Image/Others/j126-1.jpg,1761,404,2190,459,Slag
./data/data_contrast_before/Image/Others/j126-1.jpg,2384,386,2689,434,Slag
./data/data_contrast_before/Image/Others/j126-3.jpg,755,265,1125,321,Slag
./data/data_contrast_before/Image/Others/j127-2.jpg,1803,235,2032,286,Slag
./data/data_contrast_before/Image/Others/j127-3.jpg,958,235,1174,291,Slag
./data/data_contrast_before/Image/Others/j128-1.jpg,1748,290,1819,324,Slag
./data/data_contrast_before/Image/Others/j128-2.jpg,1185,176,1259,209,Slag
./data/data_contrast_before/Image/Others/j128-3.jpg,1748,172,1821,214,Slag
./data/data_contrast_before/Image/Others/j129-2.jpg,1918,214,2150,254,Slag
./data/data_contrast_before/Image/Others/j129-3.jpg,817,215,1064,247,Slag
./data/data_contrast_before/Image/Others/j129-3.jpg,1609,238,1973,276,Slag
./data/data_contrast_before/Image/Others/j1-3.jpg,2523,76,2625,108,Slag
./data/data_contrast_before/Image/Others/j130-1.jpg,681,131,708,152,Porosity
./data/data_contrast_before/Image/Others/j130-2.jpg,702,168,762,194,Slag
./data/data_contrast_before/Image/Others/j130-3.jpg,648,173,708,192,Slag
./data/data_contrast_before/Image/Others/j13-1.jpg,3383,486,3476,516,Slag
./data/data_contrast_before/Image/Others/j131-2.jpg,1531,229,1647,268,Slag
./data/data_contrast_before/Image/Others/j131-3.jpg,740,227,924,262,Slag
./data/data_contrast_before/Image/Others/j13-2.jpg,1473,220,1607,268,Others
./data/data_contrast_before/Image/Others/j13-3.jpg,3376,222,3482,257,Others
./data/data_contrast_before/Image/Others/j13-3.jpg,1785,269,2400,334,Others
./data/data_contrast_before/Image/Others/j133-1.jpg,2438,303,2517,335,Slag
./data/data_contrast_before/Image/Others/j133-1.jpg,1701,263,1802,296,Slag
./data/data_contrast_before/Image/Others/j133-1.jpg,1881,276,1964,312,Slag
./data/data_contrast_before/Image/Others/j133-3.jpg,1716,105,1800,128,Slag
./data/data_contrast_before/Image/Others/j133-3.jpg,1889,100,1956,125,Slag
./data/data_contrast_before/Image/Others/j134-1.jpg,766,171,832,191,Slag
./data/data_contrast_before/Image/Others/j134-1.jpg,174,217,240,235,Slag
./data/data_contrast_before/Image/Others/j134-1.jpg,321,201,594,226,Slag
./data/data_contrast_before/Image/Others/j134-2.jpg,514,162,580,184,Slag
./data/data_contrast_before/Image/Others/j134-2.jpg,1120,118,1177,135,Slag
./data/data_contrast_before/Image/Others/j134-2.jpg,747,143,1118,174,Slag
./data/data_contrast_before/Image/Others/j135-1.jpg,824,191,900,211,Slag
./data/data_contrast_before/Image/Others/j135-2.jpg,151,162,450,194,Slag
./data/data_contrast_before/Image/Others/j135-3.jpg,820,152,907,172,Slag
./data/data_contrast_before/Image/Others/j136-1.jpg,279,191,417,221,Slag
./data/data_contrast_before/Image/Others/j136-1.jpg,1118,228,1142,249,Porosity
./data/data_contrast_before/Image/Others/j136-3.jpg,298,80,402,102,Slag
./data/data_contrast_before/Image/Others/j136-3.jpg,1120,53,1140,75,Porosity
./data/data_contrast_before/Image/Others/j137-1.jpg,932,212,1045,238,Slag
./data/data_contrast_before/Image/Others/j137-2.jpg,302,62,440,96,Slag
./data/data_contrast_before/Image/Others/j137-3.jpg,993,67,1071,86,Slag
./data/data_contrast_before/Image/Others/j137-3.jpg,550,98,946,131,Slag
./data/data_contrast_before/Image/Others/j138-1.jpg,860,237,878,256,Porosity
./data/data_contrast_before/Image/Others/j139-1.jpg,1085,168,1220,205,Others
./data/data_contrast_before/Image/Others/j139-3.jpg,1095,228,1197,261,Slag
./data/data_contrast_before/Image/Others/j140-1.jpg,1530,319,1618,338,Slag
./data/data_contrast_before/Image/Others/j140-1.jpg,906,271,1481,311,Slag
./data/data_contrast_before/Image/Others/j140-2.jpg,1349,203,1511,227,Slag
./data/data_contrast_before/Image/Others/j140-3.jpg,1518,198,1607,225,Slag
./data/data_contrast_before/Image/Others/j140-3.jpg,734,219,867,245,Slag
./data/data_contrast_before/Image/Others/j140-3.jpg,870,238,1460,281,Slag
./data/data_contrast_before/Image/Others/j140-3.jpg,1857,229,2313,271,Slag
./data/data_contrast_before/Image/Others/j14-1.jpg,1819,390,1928,433,Slag
./data/data_contrast_before/Image/Others/j14-1.jpg,462,270,504,303,Porosity
./data/data_contrast_before/Image/Others/j14-1.jpg,47,234,352,299,Slag
./data/data_contrast_before/Image/Others/j14-1.jpg,1001,322,1030,353,Porosity
./data/data_contrast_before/Image/Others/j14-1.jpg,3936,334,3971,365,Porosity
./data/data_contrast_before/Image/Others/j141-1.jpg,656,295,1016,351,Others
./data/data_contrast_before/Image/Others/j141-2.jpg,947,174,1052,202,Slag
./data/data_contrast_before/Image/Others/j141-2.jpg,524,203,798,255,Others
./data/data_contrast_before/Image/Others/j141-3.jpg,2147,203,2384,254,Others
./data/data_contrast_before/Image/Others/j14-2.jpg,4439,383,4474,405,Porosity
./data/data_contrast_before/Image/Others/j14-2.jpg,963,317,995,344,Porosity
./data/data_contrast_before/Image/Others/j14-2.jpg,304,321,603,376,Slag
./data/data_contrast_before/Image/Others/j14-2.jpg,3034,253,3097,286,Slag
./data/data_contrast_before/Image/Others/j14-2.jpg,3903,335,3922,358,Porosity
./data/data_contrast_before/Image/Others/j14-2.jpg,4584,378,4772,424,Slag
./data/data_contrast_before/Image/Others/j14-2.jpg,3619,319,3820,359,Slag
./data/data_contrast_before/Image/Others/j14-3.jpg,1817,249,1892,283,Slag
./data/data_contrast_before/Image/Others/j14-3.jpg,457,383,486,402,Porosity
./data/data_contrast_before/Image/Others/j14-3.jpg,1002,332,1030,357,Porosity
./data/data_contrast_before/Image/Others/j14-3.jpg,1069,295,1555,365,Slag
./data/data_contrast_before/Image/Others/j14-3.jpg,163,381,353,415,Slag
./data/data_contrast_before/Image/Others/j14-3.jpg,3941,318,3970,347,Porosity
./data/data_contrast_before/Image/Others/j146-1.jpg,1166,476,1347,493,Slag
./data/data_contrast_before/Image/Others/j146-2.jpg,1437,123,1567,153,Slag
./data/data_contrast_before/Image/Others/j146-3.jpg,810,119,1353,148,Slag
./data/data_contrast_before/Image/Others/j147-1.jpg,739,277,929,308,Slag
./data/data_contrast_before/Image/Others/j147-2.jpg,2001,67,2198,107,Slag
./data/data_contrast_before/Image/Others/j147-3.jpg,731,69,920,104,Slag
./data/data_contrast_before/Image/Others/j148-1.jpg,2448,200,2629,224,Slag
./data/data_contrast_before/Image/Others/j148-2.jpg,287,153,531,187,Slag
./data/data_contrast_before/Image/Others/j149-2.jpg,1263,150,1391,181,Slag
./data/data_contrast_before/Image/Others/j149-2.jpg,510,188,779,221,Slag
./data/data_contrast_before/Image/Others/j149-2.jpg,1684,152,1758,182,Slag
./data/data_contrast_before/Image/Others/j150-3.jpg,1909,72,2013,105,Slag
./data/data_contrast_before/Image/Others/j15-1.jpg,2769,368,2810,406,Porosity
./data/data_contrast_before/Image/Others/j15-1.jpg,3311,365,3673,429,Others
./data/data_contrast_before/Image/Others/j15-1.jpg,1555,381,1668,418,Others
./data/data_contrast_before/Image/Others/j15-1.jpg,2229,391,2574,452,Others
./data/data_contrast_before/Image/Others/j15-1.jpg,1754,400,1857,432,Others
./data/data_contrast_before/Image/Others/j15-1.jpg,1887,402,2017,438,Others
./data/data_contrast_before/Image/Others/j151-2.jpg,395,39,502,76,Others
./data/data_contrast_before/Image/Others/j151-2.jpg,1016,70,1185,111,Others
./data/data_contrast_before/Image/Others/j151-3.jpg,331,69,471,107,Others
./data/data_contrast_before/Image/Others/j151-3.jpg,703,71,789,89,Slag
./data/data_contrast_before/Image/Others/j152-1.jpg,179,150,777,193,Slag
./data/data_contrast_before/Image/Others/j152-1.jpg,877,173,896,195,Porosity
./data/data_contrast_before/Image/Others/j152-1.jpg,876,207,896,224,Porosity
./data/data_contrast_before/Image/Others/j152-3.jpg,91,277,785,315,Slag
./data/data_contrast_before/Image/Others/j152-3.jpg,878,246,899,263,Porosity
./data/data_contrast_before/Image/Others/j152-3.jpg,875,278,896,297,Porosity
./data/data_contrast_before/Image/Others/j15-3.jpg,2760,231,2806,268,Porosity
